user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,issue_closed_user,pl_new_user,pl_closed_user,passby_user,release_user,size_user,star_package,fork_package,contributor_package,issue_new_package,issue_closed_package,pl_new_package,pl_closed_package,passby_package,release_package,size_package,total_change,perfective_change,corrective_change,features_change,nonfunctional_change,unknown_change,possible_vuln,cve
eeriks/erepublik,psf/requests,True,706,0,0,1,0,0,1,1,1,10,15,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
eeriks/erepublik_script,psf/requests,True,706,0,0,0,0,0,0,0,0,0,15,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ryaoi/ftApi,psf/requests,False,1045,1,0,0,0,0,0,0,0,5,81,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gregoil/rotest,psf/requests,True,110,3,0,6,1,3,10,10,1,6,255,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
acontry/coinbasepro,psf/requests,True,323,4,1,2,0,2,0,0,1,1,12,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
TheMrinalSinha/tmsutils,psf/requests,True,74,0,0,0,0,0,0,0,0,2,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Kinto/kinto-http.py,psf/requests,True,0,0,0,5,0,1,5,5,3,1,33,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
robotpt/fitbit-client,psf/requests,False,1045,0,0,0,0,0,0,0,0,2,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
zyfra/ebonite,psf/requests,True,53,27,2,4,0,0,36,37,1,4,53,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
tago-io/tago-sdk-python,psf/requests,True,540,0,0,1,0,0,2,2,1,1,31,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
dydxprotocol/dydx-python,psf/requests,False,1045,9,5,3,1,1,10,11,1,0,27,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Melevir/rozental_as_a_service,psf/requests,True,51,5,1,1,1,0,0,0,1,1,13,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
rack-io/rackio-framework,psf/requests,False,1045,0,0,0,0,0,0,0,0,1,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
luiscberrocal/django-test-tools,psf/requests,True,0,1,0,5,15,10,14,24,1,31,24,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kylecribbs/archer_tools,psf/requests,True,5,0,0,1,0,0,1,0,1,1,67,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
hasiotis/zbuilder,psf/requests,True,484,1,0,1,0,0,3,2,1,5,107,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
yiffscraper/yiffscraper,psf/requests,False,1045,13,1,6,5,0,0,0,6,1,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
freqtrade/freqtrade,psf/requests,True,16,398,137,97,167,150,231,225,68,4,85,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pbylicki/rfhub2,psf/requests,True,5,4,0,9,26,12,54,60,4,3,24,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
raiden-network/raiden-services,psf/requests,False,1045,1,1,9,20,17,53,52,2,2,33,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gomjellie/pysaint,psf/requests,False,1045,3,1,2,2,1,2,2,1,2,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
polyswarm/polyswarm-api,psf/requests,True,23,0,0,6,0,0,21,22,2,15,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
sindrig/ruv-dl,psf/requests,False,1045,1,0,0,0,0,0,0,0,5,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
taskcluster/tc-admin,psf/requests,True,128,2,1,6,1,1,13,13,2,3,39,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Aceinna/python-openimu,psf/requests,False,1045,2,3,5,3,0,0,0,4,0,88,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
WZBSocialScienceCenter/tmtoolkit,psf/requests,False,1045,44,6,1,0,0,3,2,0,0,33,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
rowanuniversity/profpy,psf/requests,True,338,0,0,0,0,0,0,0,0,4,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
adaptivemgmt/datamonster-api,psf/requests,False,1045,1,0,7,0,0,8,8,1,3,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
grm/py-smart-gardena,psf/requests,True,0,0,1,2,0,0,7,9,0,0,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ejep/datapoint-python,psf/requests,True,0,0,0,0,0,0,0,0,0,0,118,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pschmitt/pynello,psf/requests,True,0,0,0,1,0,0,4,4,0,0,2,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pschmitt/python-restorepoint,psf/requests,True,481,0,0,1,0,0,4,5,0,0,46,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
leprikon-cz/leprikon,psf/requests,True,17,1,0,2,0,0,1,1,2,38,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
OasisLMF/oasislmf,psf/requests,True,875,0,0,0,0,0,0,0,0,3,20434,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
patrickc-dev/wordoftheday,psf/requests,False,1045,0,0,1,0,0,3,2,1,0,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
jonluca/anubis,psf/requests,True,0,0,0,0,0,0,0,0,0,2,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
OnroerendErfgoed/skosprovider_atramhasis,psf/requests,True,0,0,0,3,2,3,5,4,0,2,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
bcgov/bcdc-test,psf/requests,False,1045,0,0,3,0,0,2,3,1,28,36,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
data61/clkhash,psf/requests,False,1045,7,1,6,3,1,22,22,3,1,27,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
JSSImporter/python-jss,psf/requests,True,75,0,0,0,0,0,0,0,0,0,93,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
andreroggeri/pynubank,psf/requests,True,7,48,8,12,4,4,12,14,9,2,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
2gis/k8s-handle,psf/requests,True,295,10,2,9,5,2,9,8,8,6,58,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kubeflow-kale/kale,psf/requests,False,1045,49,10,21,14,9,44,43,14,1,0,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
airbrake/airbrake-python-integrations,psf/requests,False,1045,0,0,1,0,0,1,1,1,1,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Accruent/zoomba,psf/requests,True,26,0,0,0,0,0,0,0,0,1,41,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ramon/getnet-py,psf/requests,True,208,0,0,2,1,1,2,2,0,10,30,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
zk4/lee,psf/requests,True,11,1,0,0,0,0,0,0,0,6,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
m8r0wn/ActiveReign,psf/requests,False,1045,72,11,2,1,1,0,0,1,1,50,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
SpamWatch/spamwatch-py,psf/requests,True,59,2,1,0,0,0,0,0,0,0,26,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
lagerfeuer/cryptocompare,psf/requests,True,184,6,6,6,10,7,8,9,5,3,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Neeky/dbm-agent,psf/requests,False,1045,11,11,3,2,2,1,0,2,13,73,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
SamSamhuns/ritpytrading,psf/requests,True,525,0,0,3,0,1,16,16,1,1,49,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
dmuhs/pythx,psf/requests,True,1,1,0,2,0,0,28,28,0,6,18,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
OpenPoti/openpecha-toolkit,psf/requests,True,173,0,0,0,0,0,0,0,0,20,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
OpenPoti/openpoti-toolkit,psf/requests,True,173,0,0,0,0,0,0,0,0,0,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Pangeamt/pangeamt_toolkit,psf/requests,False,1045,0,0,0,0,0,0,0,0,8,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
undersfx/PyTools,psf/requests,True,39,0,0,2,0,0,23,24,0,0,43,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
beda-software/fhir-py,psf/requests,True,452,5,5,6,11,6,5,4,2,0,24,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
woctezuma/SensCritique-Takeout,psf/requests,True,0,0,0,1,0,0,2,1,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
typenil/ghost-crosspost-medium,psf/requests,True,13,0,0,2,0,0,31,38,1,6,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Labelbox/labelbox-python,psf/requests,False,1045,4,5,5,1,1,3,2,3,0,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
sharebook-kr/pyupbit,psf/requests,True,316,5,3,5,0,2,1,2,4,1,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
up201806185/feupy,psf/requests,False,1045,5,1,0,0,0,0,0,0,3,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
AdventielFr/ecs-crd-cli,psf/requests,False,1045,0,0,1,0,0,3,1,1,1,38,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
earthlab/streamstats,psf/requests,True,0,2,1,1,0,0,26,20,0,0,14,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
fzlee/namecom,psf/requests,False,1045,0,0,2,1,1,0,0,2,2,11,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
vilkasgroup/Verifone,psf/requests,True,1,0,0,3,0,0,27,26,2,0,56,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
delta575/trading-api-wrappers,psf/requests,True,4,3,0,2,0,0,11,10,1,1,25,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
damnee562/redash-api-client,psf/requests,False,1045,5,4,3,1,0,4,4,3,7,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
nickromano/product-release-notes,psf/requests,True,0,0,0,2,0,0,6,6,0,0,11,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
heywoodlh/urlscan-py,psf/requests,True,617,14,2,3,1,0,0,1,3,2,18,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cloudmesh/cloudmesh-cloud,psf/requests,True,239,1,3,3,13,29,12,12,1,8,231,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
sammchardy/python-binance,psf/requests,True,427,125,56,54,21,5,6,5,45,1,14,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
RafaelCenzano/PyStarter,psf/requests,True,86,1,0,2,0,0,7,6,1,4,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
textbook/flash,psf/requests,True,410,1,1,3,1,0,1,1,2,1,28,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Channelstream/channelstream,psf/requests,False,1045,4,2,2,0,0,1,2,1,1,35,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
barrelmaker97/friendbot,psf/requests,True,57,0,0,0,0,0,0,0,0,0,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
thomasgermain/pymultiMATIC,psf/requests,False,1045,3,0,4,3,1,6,7,2,5,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gamcil/clusterblaster,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
devopsmakers/python-grafannotate,psf/requests,False,1045,2,2,3,1,1,2,2,2,3,11,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
aredier/chariots,psf/requests,False,1045,1,0,1,7,1,4,5,0,0,43,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
sivakov512/yandex-geocoder,psf/requests,False,1045,0,0,2,0,1,1,1,1,1,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
freedomofpress/securedrop-sdk,psf/requests,True,555,0,1,3,6,4,5,3,0,1,110,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Ensembl/ols-client,psf/requests,False,1045,0,1,2,0,0,4,4,2,0,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
evergreen-ci/evergreen.py,psf/requests,True,558,0,0,2,0,0,3,3,0,3,60,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
mozilla-releng/balrog,psf/requests,False,1045,4,0,17,26,3,123,119,11,1,50,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ustudio/storage,psf/requests,True,470,0,0,1,0,0,2,2,1,2,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
mstuttgart/pycep-correios,psf/requests,True,3,14,8,4,14,11,6,6,2,2,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
alibaba/derrick,psf/requests,False,1045,44,12,7,3,3,3,4,7,3,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ross-rotordynamics/ross,psf/requests,False,1045,3,10,16,62,43,34,33,6,3,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
zskymn/metric-client-py,psf/requests,False,1045,0,0,0,0,0,0,0,0,1,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
jyksnw/yv-api-python,psf/requests,False,1045,0,0,3,0,0,10,6,2,0,11,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
castronova/hstools,psf/requests,True,110,0,0,0,0,0,0,0,0,0,42,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cloudmesh/cloudmesh-configuration,psf/requests,False,1045,0,2,2,0,0,2,2,2,12,25,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
xcodinas/fortnite-python,psf/requests,True,0,0,1,5,1,1,7,5,2,0,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pekrau/CouchDB2,psf/requests,True,441,0,1,4,7,6,2,1,2,5,85,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
elixir-europe/TEStribute,psf/requests,True,678,0,0,0,0,0,0,0,0,0,44,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
tehsurfer/collectiondbf,psf/requests,False,1045,0,0,0,0,0,0,0,0,8,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
catalyst-team/alchemy,psf/requests,False,1045,12,0,6,4,4,5,5,6,11,23,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
NitorCreations/ec2-utils,psf/requests,True,543,0,1,1,0,0,1,1,1,2,40,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
PythonBenin/kkiapay-python,psf/requests,False,1045,1,0,1,0,0,3,1,1,0,11,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
johntoms/aliyun-sdk,psf/requests,False,1045,1,0,0,0,0,0,0,0,3,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
AitoDotAI/aito-python-tools,psf/requests,False,1045,1,0,2,0,0,2,2,0,1,12,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
KryptedGaming/django-discord-connector,psf/requests,False,1045,0,0,2,2,3,0,0,1,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
guyskk/curequests,psf/requests,True,11,3,0,3,0,0,5,4,2,0,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
phiture/searchads_api,psf/requests,False,1045,2,1,0,0,0,0,0,0,1,22,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
exonum/exonum-python-client,psf/requests,False,1045,0,1,6,0,0,11,10,1,0,33,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
lyft/metadataproxy,psf/requests,False,1045,17,4,6,3,2,3,3,4,2,26,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
pusher/pusher-http-python,psf/requests,False,1045,3,0,3,0,0,3,1,2,0,24,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
beyond-blockchain/bbc1,psf/requests,True,16,1,1,1,0,0,5,4,0,0,32,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gitronald/WebSearcher,psf/requests,True,454,6,0,0,0,0,0,0,0,2,48,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
srinivasreddy/allhub,psf/requests,False,1045,0,0,1,1,0,0,0,1,1,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
heavenshell/py-mackerel-client,psf/requests,True,19,0,0,1,0,0,7,7,0,0,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
edx/edx-analytics-data-api-client,psf/requests,True,79,0,1,2,0,0,3,3,1,1,26,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ChenghaoMou/touchbar-lyric,psf/requests,False,1045,5,8,1,0,0,1,1,1,1,62,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cbsinteractive/elemental,psf/requests,True,21,0,0,2,0,0,13,7,2,0,1,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cocrawler/cdx_toolkit,psf/requests,True,92,7,0,0,0,0,0,0,0,0,25,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
esper-io/esper-cli,psf/requests,True,566,0,2,4,0,0,4,4,0,2,78,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
XanaduAI/StrawberryFields,psf/requests,True,210,0,0,0,0,0,0,0,0,0,32,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
uccser/linkie,psf/requests,True,301,0,0,2,1,0,3,2,1,0,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
CycloneDX/cyclonedx-python,psf/requests,True,196,2,2,7,5,3,17,13,5,0,18,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cpplanes/pymls,psf/requests,False,1045,0,0,0,0,0,0,0,0,1,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
acarmisc/solrcli,psf/requests,False,1045,0,0,0,0,0,0,0,0,1,41,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
xypnox/xyplot,psf/requests,False,1045,0,0,1,0,0,3,2,1,0,138,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
john-dupuy/bugzilla-data,psf/requests,False,1045,0,0,1,0,0,3,3,1,0,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
roclark/sportsreference,psf/requests,True,0,22,8,13,8,7,47,51,8,1,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
marvinody/mercari,psf/requests,True,595,1,0,1,0,0,3,2,1,2,1,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
materialsproject/mongogrant,psf/requests,False,1045,1,1,2,0,0,2,2,2,1,12,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
denzow/redash-py,psf/requests,True,345,0,0,1,0,0,3,2,1,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
baqs/pyAtome,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
fiaas/k8s,psf/requests,True,708,6,0,2,0,0,1,1,1,1,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kiwicom/requests-iap,psf/requests,False,1045,2,0,0,0,0,0,0,0,0,8,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
dotpot/InAppPy,psf/requests,True,383,12,4,4,1,0,3,2,4,0,22,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
csirtgadgets/csirtg-smrt-py,psf/requests,True,965,0,0,0,0,0,0,0,0,0,102,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
hughtopping/spektrixpython,psf/requests,True,119,0,0,1,0,0,5,4,0,0,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cathiele/goecharger,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
GregEremeev/rosreestr-api,psf/requests,False,1045,3,0,3,0,0,0,0,3,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
raoz/pymaksekeskus,psf/requests,True,119,0,0,1,0,0,3,1,0,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
bmat/file_api,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
audaciouscode/PassiveDataKit-Client-Python,psf/requests,True,302,0,0,0,0,0,0,0,0,0,34,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kajchang/sfpl-scraper,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
unkloud/hbdl,psf/requests,True,517,0,0,0,0,0,0,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
shahedex/sslcommerz-payment-gateway-python,psf/requests,False,1045,1,0,0,0,0,0,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kevteg/helloworks-python-sdk,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
zdict/zdict,psf/requests,True,66,25,1,2,0,0,11,8,0,0,65,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
teaglebuilt/robotframework-aws,psf/requests,False,1045,2,3,4,0,1,5,3,3,0,20,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
filelib/filelib-python,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,3,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
hobakill/tmrwppk,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,17,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kuzmoyev/Google-Calendar-Simple-API,psf/requests,True,151,2,0,3,5,1,0,0,3,0,7,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ricardobranco777/cloudview,psf/requests,True,93,0,0,0,0,0,0,0,0,0,15,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
laoraid/KartRider.py,psf/requests,False,1045,0,0,0,0,0,0,0,0,1,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
Nullifiers/Hackerrank-Solution-Crawler,psf/requests,False,1045,2,0,0,0,0,0,0,0,0,9,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
tjweisman/cr_download,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
peeter123/digikey-api,psf/requests,True,121,2,3,4,1,0,0,0,3,0,39,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
kbr/fritzconnection,psf/requests,True,520,19,7,18,9,4,3,1,14,2,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
femueller/python-n26,psf/requests,True,432,9,0,4,0,2,0,1,0,0,27,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
filestack/filestack-python,psf/requests,True,227,0,0,1,0,0,2,1,0,0,27,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
girder/girder_worker,psf/requests,False,1045,3,1,5,3,1,4,3,2,3,93,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
awslabs/aws-service-catalog-puppet-framework,psf/requests,False,1045,0,0,0,0,0,0,0,0,18,58,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
ipregistry/ipregistry-python,psf/requests,True,137,1,1,0,0,0,0,0,0,0,18,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
vinayak-mehta/conrad,psf/requests,True,159,11,2,6,0,0,16,15,3,0,28,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
vccolombo/download-gitignore,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,5,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gnaam/rapid-utils,psf/requests,True,588,0,0,0,0,0,0,0,0,0,1,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
gamcil/synthaser,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,10,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
zehengl/ezapi-yelp,psf/requests,True,210,0,0,0,0,0,0,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
cuenca-mx/mati-python,psf/requests,True,162,0,1,2,0,0,1,1,1,1,6,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
DataONEorg/d1_python,psf/requests,True,172,3,0,3,1,1,2,2,0,0,88,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
komron-m/github-deployment,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
stardog-union/pystardog,psf/requests,True,1036,0,0,1,0,0,1,0,0,0,4,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
awslabs/aws-service-catalog-factory,psf/requests,False,1045,12,6,13,11,11,11,11,10,5,55,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
mtucker502/oam-sso,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,2,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
catmaid/catpy,psf/requests,False,1045,0,0,0,0,0,0,0,0,0,16,1096,269,215,66,84,35,37,179,1,113,308,9,30,241,20,8,1,0
