user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,pl_new_user,release_user,release_package,cve,is_web,has_cve,star_user_log10,fork_user_log10,contributor_user_log10,issue_new_user_log10,pl_new_user_log10,release_user_log10,release_package_log10
agu3rra/volpy,aaa_numpy/numpy,1,198,1,2,1,0,1,1,2,0,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.477121255
agu3rra/volpy,aaa_numpy/numpy,1,22,0,1,1,0,2,0,3,1,0,1,0,0.301029996,0.301029996,0,0.477121255,0,0.602059991
agu3rra/volpy,aaa_numpy/numpy,1,238,1,2,1,0,1,1,2,0,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.477121255
agu3rra/volpy,pandas-dev/pandas,0,557,1,2,1,0,1,1,2,0,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.477121255
agu3rra/volpy,scipy/scipy,0,560,1,2,1,0,1,1,2,0,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.477121255
agu3rra/volpy,scipy/scipy,0,615,1,2,1,0,1,1,2,0,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.477121255
airinnova/airfoils,aaa_numpy/numpy,0,192,1,1,1,0,1,0,3,0,0,0,0.301029996,0.301029996,0.301029996,0,0.301029996,0,0.602059991
airinnova/airfoils,matplotlib/matplotlib,1,478,3,1,1,1,0,1,2,0,0,0,0.602059991,0.301029996,0.301029996,0.301029996,0,0.301029996,0.477121255
airinnova/airfoils,matplotlib/matplotlib,1,478,3,1,1,1,0,1,2,1,0,1,0.602059991,0.301029996,0.301029996,0.301029996,0,0.301029996,0.477121255
airinnova/ambiance,aaa_numpy/numpy,0,13,4,0,2,1,0,0,4,0,0,0,0.698970004,0,0.477121255,0.301029996,0,0,0.698970004
airinnova/ambiance,aaa_numpy/numpy,0,81,4,0,2,1,0,0,4,0,0,0,0.698970004,0,0.477121255,0.301029996,0,0,0.698970004
airinnova/ambiance,aaa_numpy/numpy,1,254,2,0,2,1,0,1,4,0,0,0,0.477121255,0,0.477121255,0.301029996,0,0.301029996,0.698970004
airinnova/ambiance,aaa_numpy/numpy,1,255,3,0,1,1,0,0,3,1,0,1,0.602059991,0,0.301029996,0.301029996,0,0,0.602059991
airinnova/ambiance,aaa_numpy/numpy,1,270,2,0,2,1,0,1,4,0,0,0,0.477121255,0,0.477121255,0.301029996,0,0.301029996,0.698970004
airinnova/ambiance,aaa_numpy/numpy,1,547,1,1,3,0,1,2,4,0,0,0,0.301029996,0.301029996,0.602059991,0,0.301029996,0.477121255,0.698970004
airinnova/ambiance,aaa_numpy/numpy,1,96,2,0,1,0,1,0,3,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.602059991
airinnova/ambiance,matplotlib/matplotlib,0,84,4,0,2,1,0,0,2,0,0,0,0.698970004,0,0.477121255,0.301029996,0,0,0.477121255
airinnova/ambiance,matplotlib/matplotlib,1,257,2,0,2,1,0,1,2,0,0,0,0.477121255,0,0.477121255,0.301029996,0,0.301029996,0.477121255
airinnova/ambiance,matplotlib/matplotlib,1,257,2,0,2,1,0,1,2,1,0,1,0.477121255,0,0.477121255,0.301029996,0,0.301029996,0.477121255
airinnova/ambiance,scipy/scipy,1,136,2,0,1,0,0,0,2,0,0,0,0.477121255,0,0.301029996,0,0,0,0.477121255
airinnova/ambiance,scipy/scipy,1,554,1,1,3,0,1,2,2,0,0,0,0.301029996,0.301029996,0.602059991,0,0.301029996,0.477121255,0.477121255
airinnova/ambiance,scipy/scipy,1,61,2,0,1,0,0,0,2,0,0,0,0.477121255,0,0.301029996,0,0,0,0.477121255
airinnova/commonlibs,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
airinnova/commonlibs,aaa_numpy/numpy,1,265,0,1,1,0,0,3,4,0,0,0,0,0.301029996,0.301029996,0,0,0.602059991,0.698970004
airinnova/commonlibs,aaa_numpy/numpy,1,281,0,1,1,0,0,3,4,0,0,0,0,0.301029996,0.301029996,0,0,0.602059991,0.698970004
airinnova/framat,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
airinnova/framat,aaa_numpy/numpy,0,351,1,1,2,2,0,0,3,1,0,1,0.301029996,0.301029996,0.477121255,0.477121255,0,0,0.602059991
airinnova/framat,aaa_numpy/numpy,1,153,1,2,1,0,0,7,4,0,0,0,0.301029996,0.477121255,0.301029996,0,0,0.903089987,0.698970004
airinnova/framat,aaa_numpy/numpy,1,169,1,2,1,0,0,7,4,0,0,0,0.301029996,0.477121255,0.301029996,0,0,0.903089987,0.698970004
airinnova/pytornado,aaa_numpy/numpy,0,192,0,0,1,0,2,0,3,0,0,0,0,0,0.301029996,0,0.477121255,0,0.602059991
airinnova/pytornado,aaa_numpy/numpy,0,351,1,0,2,1,2,0,3,1,0,1,0.301029996,0,0.477121255,0.301029996,0.477121255,0,0.602059991
airinnova/pytornado,aaa_numpy/numpy,1,24,3,0,1,0,2,0,4,0,0,0,0.602059991,0,0.301029996,0,0.477121255,0,0.698970004
airinnova/pytornado,aaa_numpy/numpy,1,452,3,0,1,0,2,0,4,0,0,0,0.602059991,0,0.301029996,0,0.477121255,0,0.698970004
airinnova/pytornado,aaa_numpy/numpy,1,49,3,0,1,0,2,0,4,0,0,0,0.602059991,0,0.301029996,0,0.477121255,0,0.698970004
airinnova/pytornado,scipy/scipy,0,650,3,0,1,0,2,0,2,0,0,0,0.602059991,0,0.301029996,0,0.477121255,0,0.477121255
ajhynes7/scikit-spatial,aaa_numpy/numpy,1,320,2,0,3,0,64,2,3,0,0,0,0.477121255,0,0.602059991,0,1.812913357,0.477121255,0.602059991
alexanderlerch/pyACA,matplotlib/matplotlib,1,139,4,2,3,1,2,0,2,0,0,0,0.698970004,0.477121255,0.602059991,0.301029996,0.477121255,0,0.477121255
alison-carrera/mabalgs,aaa_numpy/numpy,0,192,8,1,1,0,1,0,3,0,0,0,0.954242509,0.301029996,0.301029996,0,0.301029996,0,0.602059991
alison-carrera/mabalgs,aaa_numpy/numpy,1,368,9,1,1,0,1,2,2,0,0,0,1,0.301029996,0.301029996,0,0.301029996,0.477121255,0.477121255
alison-carrera/mabalgs,aaa_numpy/numpy,1,408,9,1,1,0,1,2,2,0,0,0,1,0.301029996,0.301029996,0,0.301029996,0.477121255,0.477121255
alteryx/snakeplane,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
alteryx/snakeplane,aaa_numpy/numpy,1,650,2,0,1,0,2,0,2,0,0,0,0.477121255,0,0.301029996,0,0.477121255,0,0.477121255
andrewsayre/pysmartthings,aio-libs/aiohttp,0,412,7,3,16,2,5,1,2,0,0,0,0.903089987,0.602059991,1.230448921,0.477121255,0.77815125,0.301029996,0.477121255
andrewsayre/pysmartthings,aio-libs/aiohttp,1,383,8,2,5,2,7,3,5,0,0,0,0.954242509,0.477121255,0.77815125,0.477121255,0.903089987,0.602059991,0.77815125
andrewsayre/pysmartthings,aio-libs/aiohttp,1,395,8,2,5,2,7,3,5,0,0,0,0.954242509,0.477121255,0.77815125,0.477121255,0.903089987,0.602059991,0.77815125
anned20/begoneads,psf/requests,1,1,0,1,2,0,2,1,2,0,1,0,0,0.301029996,0.477121255,0,0.477121255,0.301029996,0.477121255
arkhn/cleaning-scripts,pallets/flask,0,1002,1,0,4,2,8,7,1,0,1,0,0.301029996,0,0.698970004,0.477121255,0.954242509,0.903089987,0.301029996
arkhn/cleaning-scripts,pallets/flask,0,598,0,0,3,0,3,1,4,0,1,0,0,0,0.602059991,0,0.602059991,0.301029996,0.698970004
armbrustlab/seaflowpy,aaa_numpy/numpy,1,121,0,0,1,0,3,0,3,0,0,0,0,0,0.301029996,0,0.602059991,0,0.602059991
armbrustlab/seaflowpy,matplotlib/matplotlib,1,64,0,0,1,0,3,0,3,0,0,0,0,0,0.301029996,0,0.602059991,0,0.602059991
armbrustlab/seaflowpy,matplotlib/matplotlib,1,95,0,0,1,0,3,0,3,0,0,0,0,0,0.301029996,0,0.602059991,0,0.602059991
armbrustlab/seaflowpy,scikit-learn/scikit-learn,1,162,0,0,1,0,3,0,2,0,0,0,0,0,0.301029996,0,0.602059991,0,0.477121255
arosenfeld/immunedb,aaa_numpy/numpy,0,192,0,0,4,2,2,0,3,0,0,0,0,0,0.698970004,0.477121255,0.477121255,0,0.602059991
asherp/hourly,aaa_numpy/numpy,0,1019,4,1,3,6,2,15,3,0,0,0,0.698970004,0.301029996,0.602059991,0.84509804,0.477121255,1.204119983,0.602059991
asherp/hourly,aaa_numpy/numpy,0,924,0,0,1,1,0,0,4,0,0,0,0,0,0.301029996,0.301029996,0,0,0.698970004
asherp/hourly,pallets/flask,0,1002,0,0,1,1,0,0,1,0,1,0,0,0,0.301029996,0.301029996,0,0,0.301029996
asherp/hourly,pallets/flask,0,598,0,0,1,0,1,0,4,0,1,0,0,0,0.301029996,0,0.301029996,0,0.698970004
assamite/creamas,aaa_numpy/numpy,0,351,0,0,1,0,3,0,3,1,0,1,0,0,0.301029996,0,0.602059991,0,0.602059991
ast0815/remu,scipy/scipy,1,3,0,0,4,0,3,0,1,0,0,0,0,0,0.698970004,0,0.602059991,0,0.301029996
attzonko/mmpy_bot,aio-libs/aiohttp,1,9,23,10,30,16,28,6,1,0,0,0,1.380211242,1.041392685,1.491361694,1.230448921,1.462397998,0.84509804,0.301029996
aws/sagemaker-containers,pallets/flask,0,1002,15,5,8,1,6,2,1,0,1,0,1.204119983,0.77815125,0.954242509,0.301029996,0.84509804,0.477121255,0.301029996
baogorek/datascroller,aaa_numpy/numpy,0,192,3,0,1,0,1,0,3,0,0,0,0.602059991,0,0.301029996,0,0.301029996,0,0.602059991
baogorek/datascroller,aaa_numpy/numpy,1,732,2,0,3,1,2,2,4,0,0,0,0.477121255,0,0.602059991,0.301029996,0.477121255,0.477121255,0.698970004
baogorek/datascroller,aaa_numpy/numpy,1,827,5,1,4,5,11,5,3,0,0,0,0.77815125,0.301029996,0.698970004,0.77815125,1.079181246,0.77815125,0.602059991
baogorek/datascroller,pandas-dev/pandas,0,1024,5,1,4,5,11,5,4,0,0,0,0.77815125,0.301029996,0.698970004,0.77815125,1.079181246,0.77815125,0.698970004
baogorek/datascroller,pandas-dev/pandas,0,886,1,0,1,1,0,0,3,0,0,0,0.301029996,0,0.301029996,0.301029996,0,0,0.602059991
baogorek/datascroller,pandas-dev/pandas,1,1,5,1,4,5,11,5,4,0,0,0,0.77815125,0.301029996,0.698970004,0.77815125,1.079181246,0.77815125,0.698970004
barrelmaker97/friendbot,pallets/flask,1,0,0,0,3,0,13,0,4,0,1,0,0,0,0.602059991,0,1.146128036,0,0.698970004
barrelmaker97/friendbot,pallets/flask,1,1,0,0,2,0,11,0,1,0,1,0,0,0,0.477121255,0,1.079181246,0,0.301029996
barrelmaker97/friendbot,pallets/flask,1,1,0,0,2,0,21,0,3,0,1,0,0,0,0.477121255,0,1.342422681,0,0.602059991
barrelmaker97/friendbot,pallets/flask,1,1,0,0,3,0,17,0,1,0,1,0,0,0,0.602059991,0,1.255272505,0,0.301029996
barrelmaker97/friendbot,pallets/flask,1,3,0,0,3,0,13,0,4,0,1,0,0,0,0.602059991,0,1.146128036,0,0.698970004
bartromgens/geojsoncontour,aaa_numpy/numpy,0,192,4,0,1,0,1,0,3,0,0,0,0.698970004,0,0.301029996,0,0.301029996,0,0.602059991
bartromgens/geojsoncontour,aaa_numpy/numpy,1,701,1,1,1,1,0,0,2,2,0,1,0.301029996,0.301029996,0.301029996,0.301029996,0,0,0.477121255
bast/cicero,pallets/flask,0,453,1,0,2,0,0,0,1,0,1,0,0.301029996,0,0.477121255,0,0,0,0.301029996
beda-software/fhir-py,aio-libs/aiohttp,1,217,10,2,3,1,1,0,5,0,0,0,1.041392685,0.477121255,0.602059991,0.301029996,0.301029996,0,0.77815125
berceanu/prepic,aaa_numpy/numpy,1,1004,0,0,2,1,47,0,3,0,0,0,0,0,0.477121255,0.301029996,1.681241237,0,0.602059991
berceanu/prepic,aaa_numpy/numpy,1,553,0,0,1,0,31,0,4,0,0,0,0,0,0.301029996,0,1.505149978,0,0.698970004
berceanu/prepic,matplotlib/matplotlib,1,942,0,0,2,1,47,0,3,0,0,0,0,0,0.477121255,0.301029996,1.681241237,0,0.602059991
berceanu/prepic,matplotlib/matplotlib,1,973,0,0,2,1,47,0,3,0,0,0,0,0,0.477121255,0.301029996,1.681241237,0,0.602059991
berceanu/prepic,scipy/scipy,1,559,0,0,1,0,31,0,2,0,0,0,0,0,0.301029996,0,1.505149978,0,0.477121255
berceanu/sliceplots,aaa_numpy/numpy,1,404,0,0,1,0,41,0,3,0,0,0,0,0,0.301029996,0,1.62324929,0,0.602059991
berceanu/sliceplots,aaa_numpy/numpy,1,452,0,1,1,0,29,0,4,0,0,0,0,0.301029996,0.301029996,0,1.477121255,0,0.698970004
berceanu/sliceplots,matplotlib/matplotlib,1,332,0,0,1,0,41,0,3,0,0,0,0,0,0.301029996,0,1.62324929,0,0.602059991
berceanu/sliceplots,matplotlib/matplotlib,1,363,0,0,1,0,41,0,3,0,0,0,0,0,0.301029996,0,1.62324929,0,0.602059991
beyond-blockchain/bbc1,pallets/flask,1,297,0,1,2,0,20,1,4,0,1,0,0,0.301029996,0.477121255,0,1.322219295,0.301029996,0.698970004
bierschenk/ode,aaa_numpy/numpy,1,1,0,0,1,0,18,0,3,1,0,1,0,0,0.301029996,0,1.278753601,0,0.602059991
bierschenk/ode,aaa_numpy/numpy,1,1,0,0,2,0,20,0,3,0,0,0,0,0,0.477121255,0,1.322219295,0,0.602059991
bierschenk/ode,aaa_numpy/numpy,1,33,0,0,1,0,18,0,3,0,0,0,0,0,0.301029996,0,1.278753601,0,0.602059991
bigbio/py-pgatk,matplotlib/matplotlib,1,119,1,2,3,4,4,3,1,0,0,0,0.301029996,0.477121255,0.602059991,0.698970004,0.698970004,0.602059991,0.301029996
bigbio/py-pgatk,pandas-dev/pandas,1,132,0,2,5,1,0,0,4,0,0,0,0,0.477121255,0.77815125,0.301029996,0,0,0.698970004
bigbio/py-pgatk,pandas-dev/pandas,1,213,0,1,2,0,1,0,2,0,0,0,0,0.301029996,0.477121255,0,0.301029996,0,0.477121255
bigbio/py-pgatk,pandas-dev/pandas,1,295,0,1,4,2,15,11,3,0,0,0,0,0.301029996,0.698970004,0.477121255,1.204119983,1.079181246,0.602059991
billsix/pyMatrixStack,aaa_numpy/numpy,0,13,0,0,1,0,0,2,4,0,0,0,0,0,0.301029996,0,0,0.477121255,0.698970004
billsix/pyMatrixStack,aaa_numpy/numpy,0,42,0,0,1,0,0,2,4,0,0,0,0,0,0.301029996,0,0,0.477121255,0.698970004
billsix/pyNuklear,aaa_numpy/numpy,0,140,4,1,1,0,0,0,3,0,0,0,0.698970004,0.301029996,0.301029996,0,0,0,0.602059991
binarymachines/mercury,pallets/flask,0,598,0,1,2,0,2,4,4,0,1,0,0,0.301029996,0.477121255,0,0.477121255,0.698970004,0.698970004
biothings/biothings.api,aio-libs/aiohttp,0,798,3,4,8,10,8,3,5,0,0,0,0.602059991,0.698970004,0.954242509,1.041392685,0.954242509,0.602059991,0.77815125
biothings/biothings.api,aio-libs/aiohttp,0,810,3,4,8,10,8,3,5,0,0,0,0.602059991,0.698970004,0.954242509,1.041392685,0.954242509,0.602059991,0.77815125
bitromortac/lndmanage,aaa_numpy/numpy,0,700,9,3,6,2,2,0,4,0,0,0,1,0.602059991,0.84509804,0.477121255,0.477121255,0,0.698970004
bitromortac/lndmanage,aaa_numpy/numpy,0,842,9,0,4,3,2,1,2,0,0,0,1,0,0.698970004,0.602059991,0.477121255,0.301029996,0.477121255
boakley/robotframework-hub,pallets/flask,0,1002,3,1,1,0,0,0,1,0,1,0,0.602059991,0.301029996,0.301029996,0,0,0,0.301029996
boakley/robotframework-hub,pallets/flask,0,598,1,2,2,0,2,0,4,0,1,0,0.301029996,0.477121255,0.477121255,0,0.477121255,0,0.698970004
botfg/BotDr,aaa_numpy/numpy,1,385,2,0,1,0,2,5,3,0,0,0,0.477121255,0,0.301029996,0,0.477121255,0.77815125,0.602059991
bukosabino/ta,aaa_numpy/numpy,0,263,191,27,17,6,6,1,3,0,0,0,2.283301229,1.447158031,1.255272505,0.84509804,0.84509804,0.301029996,0.602059991
bukosabino/ta,aaa_numpy/numpy,0,366,195,47,16,3,4,1,4,0,0,0,2.292256071,1.681241237,1.230448921,0.602059991,0.698970004,0.301029996,0.698970004
bukosabino/ta,aaa_numpy/numpy,1,740,182,46,19,13,6,4,3,0,0,0,2.26245109,1.672097858,1.301029996,1.146128036,0.84509804,0.698970004,0.602059991
byu-dml/metalearn,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
casangi/cngi_prototype,aaa_numpy/numpy,1,225,0,1,2,0,1,19,3,0,0,0,0,0.301029996,0.477121255,0,0.301029996,1.301029996,0.602059991
casangi/cngi_prototype,matplotlib/matplotlib,1,151,0,1,2,0,1,19,3,0,0,0,0,0.301029996,0.477121255,0,0.301029996,1.301029996,0.602059991
casangi/cngi_prototype,matplotlib/matplotlib,1,182,0,1,2,0,1,19,3,0,0,0,0,0.301029996,0.477121255,0,0.301029996,1.301029996,0.602059991
casper-astro/casperfpga,aaa_numpy/numpy,1,0,0,3,3,0,2,0,3,0,0,0,0,0.602059991,0.602059991,0,0.477121255,0,0.602059991
catmaid/catpy,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
catmaid/catpy,aaa_numpy/numpy,0,351,0,0,1,0,1,0,3,1,0,1,0,0,0.301029996,0,0.301029996,0,0.602059991
cbsinteractive/elemental,pallets/flask,0,596,1,0,5,0,11,1,4,0,1,0,0.301029996,0,0.77815125,0,1.079181246,0.301029996,0.698970004
cbsinteractive/elemental,pallets/flask,0,598,1,0,5,0,11,1,4,0,1,0,0.301029996,0,0.77815125,0,1.079181246,0.301029996,0.698970004
chuckus/chromewhip,aio-libs/aiohttp,1,609,2,1,1,1,0,0,5,0,0,0,0.477121255,0.301029996,0.301029996,0.301029996,0,0,0.77815125
chuckus/chromewhip,aio-libs/aiohttp,1,621,2,1,1,1,0,0,5,0,0,0,0.477121255,0.301029996,0.301029996,0.301029996,0,0,0.77815125
ckan/ckan-service-provider,pallets/flask,0,247,1,1,5,1,0,1,1,0,1,0,0.301029996,0.301029996,0.77815125,0.301029996,0,0.301029996,0.301029996
clbarnes/smalldataviewer,aaa_numpy/numpy,0,842,0,0,1,0,17,0,2,0,0,0,0,0,0.301029996,0,1.255272505,0,0.477121255
clbarnes/smalldataviewer,aaa_numpy/numpy,1,1,0,0,1,0,11,0,3,0,0,0,0,0,0.301029996,0,1.079181246,0,0.602059991
clbarnes/smalldataviewer,aaa_numpy/numpy,1,12,0,0,1,0,12,0,4,0,0,0,0,0,0.301029996,0,1.113943352,0,0.698970004
clbarnes/smalldataviewer,aaa_numpy/numpy,1,15,0,0,1,0,11,0,3,0,0,0,0,0,0.301029996,0,1.079181246,0,0.602059991
clbarnes/smalldataviewer,aaa_numpy/numpy,1,42,0,0,1,0,12,0,4,0,0,0,0,0,0.301029996,0,1.113943352,0,0.698970004
clbarnes/smalldataviewer,aaa_numpy/numpy,1,90,0,0,1,0,12,0,4,0,0,0,0,0,0.301029996,0,1.113943352,0,0.698970004
clbarnes/smalldataviewer,matplotlib/matplotlib,0,837,0,0,1,0,17,0,2,0,0,0,0,0,0.301029996,0,1.255272505,0,0.477121255
clbarnes/smalldataviewer,matplotlib/matplotlib,1,76,0,0,1,0,12,0,2,0,0,0,0,0,0.301029996,0,1.113943352,0,0.477121255
clbarnes/smalldataviewer,matplotlib/matplotlib,1,76,0,0,1,0,12,0,2,1,0,1,0,0,0.301029996,0,1.113943352,0,0.477121255
cloudmesh/cloudmesh-cloud,pallets/flask,1,196,0,5,6,1,13,2,1,0,1,0,0,0.77815125,0.84509804,0.301029996,1.146128036,0.477121255,0.301029996
cmheisel/agile-analytics,aaa_numpy/numpy,0,192,1,0,1,0,2,0,3,0,0,0,0.301029996,0,0.301029996,0,0.477121255,0,0.602059991
coach-ml/coach-python,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
coach-ml/coach-python,aaa_numpy/numpy,0,351,0,0,1,0,1,0,3,1,0,1,0,0,0.301029996,0,0.301029996,0,0.602059991
cocrawler/cdx_toolkit,psf/requests,1,168,7,3,3,1,2,2,2,0,1,0,0.903089987,0.602059991,0.602059991,0.301029996,0.477121255,0.477121255,0.477121255
cocrawler/cocrawler,aio-libs/aiohttp,1,1,1,5,1,0,2,0,5,0,0,0,0.301029996,0.77815125,0.301029996,0,0.477121255,0,0.77815125
cocrawler/cocrawler,aio-libs/aiohttp,1,1,38,1,3,1,4,1,1,0,0,0,1.591064607,0.301029996,0.602059991,0.301029996,0.698970004,0.301029996,0.301029996
cocrawler/cocrawler,aio-libs/aiohttp,1,51,1,5,1,0,2,0,5,0,0,0,0.301029996,0.77815125,0.301029996,0,0.477121255,0,0.77815125
codingedward/flask-sieve,pallets/flask,0,596,0,1,3,1,4,1,4,0,1,0,0,0.301029996,0.602059991,0.301029996,0.698970004,0.301029996,0.698970004
codingedward/flask-sieve,pallets/flask,0,598,0,1,3,1,4,1,4,0,1,0,0,0.301029996,0.602059991,0.301029996,0.698970004,0.301029996,0.698970004
codingedward/flask-sieve,pallets/flask,1,135,0,0,2,0,1,1,1,0,1,0,0,0,0.477121255,0,0.301029996,0.301029996,0.301029996
cuenca-mx/arcus-python,psf/requests,1,6,0,0,7,0,15,0,2,0,1,0,0,0,0.903089987,0,1.204119983,0,0.477121255
cuenca-mx/stpmex-python,psf/requests,1,443,2,2,9,3,27,5,2,0,1,0,0.477121255,0.477121255,1,0.602059991,1.447158031,0.77815125,0.477121255
django-oscar/django-oscar,psf/requests,1,84,165,96,44,21,59,0,2,0,1,0,2.220108088,1.986771734,1.653212514,1.342422681,1.77815125,0,0.477121255
djentleman/imgrender,aaa_numpy/numpy,0,192,2,0,1,0,1,0,3,0,0,0,0.477121255,0,0.301029996,0,0.301029996,0,0.602059991
djentleman/imgrender,aaa_numpy/numpy,0,351,3,1,4,0,3,1,3,1,0,1,0.602059991,0.301029996,0.698970004,0,0.602059991,0.301029996,0.602059991
djsilva99/heatrapy,aaa_numpy/numpy,0,192,2,0,2,3,2,2,3,0,0,0,0.477121255,0,0.477121255,0.602059991,0.477121255,0.477121255,0.602059991
djsilva99/heatrapy,aaa_numpy/numpy,0,351,4,3,1,0,2,0,3,1,0,1,0.698970004,0.602059991,0.301029996,0,0.477121255,0,0.602059991
djsilva99/heatrapy,aaa_numpy/numpy,1,339,5,0,2,1,1,0,2,0,0,0,0.77815125,0,0.477121255,0.301029996,0.301029996,0,0.477121255
djsilva99/heatrapy,aaa_numpy/numpy,1,383,3,0,2,0,3,2,4,0,0,0,0.602059991,0,0.477121255,0,0.602059991,0.477121255,0.698970004
dwavesystems/dimod,aaa_numpy/numpy,1,315,8,2,14,11,31,4,4,0,0,0,0.954242509,0.477121255,1.176091259,1.079181246,1.505149978,0.698970004,0.698970004
dwavesystems/dwave-system,aaa_numpy/numpy,1,167,3,1,13,20,8,4,4,0,0,0,0.602059991,0.301029996,1.146128036,1.322219295,0.954242509,0.698970004,0.698970004
dwavesystems/dwave-system,aaa_numpy/numpy,1,333,5,3,13,12,25,4,3,0,0,0,0.77815125,0.602059991,1.146128036,1.113943352,1.414973348,0.698970004,0.602059991
dwavesystems/dwave-system,aaa_numpy/numpy,1,351,5,4,8,8,6,1,4,0,0,0,0.77815125,0.698970004,0.954242509,0.954242509,0.84509804,0.301029996,0.698970004
dwavesystems/dwave-system,aaa_numpy/numpy,1,496,3,6,12,10,9,3,2,0,0,0,0.602059991,0.84509804,1.113943352,1.041392685,1,0.602059991,0.477121255
dwavesystems/dwave-system,aaa_numpy/numpy,1,628,5,4,8,8,6,1,4,0,0,0,0.77815125,0.698970004,0.954242509,0.954242509,0.84509804,0.301029996,0.698970004
dwavesystems/dwave-tabu,aaa_numpy/numpy,1,144,1,0,4,2,3,1,4,0,0,0,0.301029996,0,0.698970004,0.477121255,0.602059991,0.301029996,0.698970004
dwavesystems/dwave-tabu,aaa_numpy/numpy,1,160,1,0,4,2,3,1,4,0,0,0,0.301029996,0,0.698970004,0.477121255,0.602059991,0.301029996,0.698970004
dwavesystems/dwave-tabu,aaa_numpy/numpy,1,346,2,0,5,1,2,0,4,0,0,0,0.477121255,0,0.77815125,0.301029996,0.477121255,0,0.698970004
earthlab/streamstats,psf/requests,1,1,1,1,2,0,18,0,2,0,1,0,0.301029996,0.301029996,0.477121255,0,1.278753601,0,0.477121255
ericoporto/npzviewer,aaa_numpy/numpy,0,192,1,1,1,0,1,0,3,0,0,0,0.301029996,0.301029996,0.301029996,0,0.301029996,0,0.602059991
esa/auromat,aaa_numpy/numpy,0,192,0,0,1,0,2,0,3,0,0,0,0,0,0.301029996,0,0.477121255,0,0.602059991
esa/auromat,aaa_numpy/numpy,0,351,0,1,1,0,2,0,3,1,0,1,0,0.301029996,0.301029996,0,0.477121255,0,0.602059991
fastestimator/fastestimator,scipy/scipy,0,155,4,0,7,2,20,0,2,0,0,0,0.698970004,0,0.903089987,0.477121255,1.322219295,0,0.477121255
fastestimator/fastestimator,scipy/scipy,0,229,4,6,9,0,52,1,1,0,0,0,0.698970004,0.84509804,1,0,1.72427587,0.301029996,0.301029996
fechbmaster/3DNIRmapper,aaa_numpy/numpy,0,192,0,0,1,0,1,0,3,0,0,0,0,0,0.301029996,0,0.301029996,0,0.602059991
fonttools/fonttools,scipy/scipy,1,10,105,14,42,18,32,6,2,0,0,0,2.025305865,1.176091259,1.633468456,1.278753601,1.51851394,0.84509804,0.477121255
fonttools/fonttools,scipy/scipy,1,17,122,19,59,36,50,1,2,0,0,0,2.089905111,1.301029996,1.77815125,1.568201724,1.707570176,0.301029996,0.477121255
fonttools/fonttools,scipy/scipy,1,18,130,15,89,56,81,11,2,0,0,0,2.117271296,1.204119983,1.954242509,1.755874856,1.913813852,1.079181246,0.477121255
fonttools/fonttools,scipy/scipy,1,25,104,12,48,27,38,6,2,0,0,0,2.021189299,1.113943352,1.69019608,1.447158031,1.591064607,0.84509804,0.477121255
fonttools/fonttools,scipy/scipy,1,26,136,17,45,21,43,3,2,0,0,0,2.136720567,1.255272505,1.662757832,1.342422681,1.643452676,0.602059991,0.477121255
fonttools/fonttools,scipy/scipy,1,6,105,14,42,18,32,6,2,0,0,0,2.025305865,1.176091259,1.633468456,1.278753601,1.51851394,0.84509804,0.477121255
freqtrade/freqtrade,aaa_numpy/numpy,1,1,2713,552,258,223,151,3,4,0,0,0,3.433609843,2.742725131,2.413299764,2.350248018,2.181843588,0.602059991,0.698970004
freqtrade/freqtrade,aaa_numpy/numpy,1,2,1023,310,189,194,227,4,4,0,0,0,3.010299957,2.492760389,2.278753601,2.290034611,2.357934847,0.698970004,0.698970004
freqtrade/freqtrade,aaa_numpy/numpy,1,2,1322,340,188,256,202,4,3,0,0,0,3.121559844,2.532754379,2.276461804,2.409933123,2.307496038,0.698970004,0.602059991
freqtrade/freqtrade,aaa_numpy/numpy,1,2,2713,552,258,223,151,3,4,0,0,0,3.433609843,2.742725131,2.413299764,2.350248018,2.181843588,0.602059991,0.698970004
